seed,coef_seed,train_seed,direction,frame_idx,true_x,true_y,pred_x,pred_y
2_0,2,0,315_back_right,117,7.0707397,-7.0707407,7.7961693,-6.548484
2_0,2,0,315_back_right,118,7.071026,-7.0710278,7.7647667,-6.560834
2_0,2,0,315_back_right,119,7.071068,-7.071066,7.730175,-6.5637407
2_1,2,1,0_right,0,0.0,0.0,0.0,0.0
2_1,2,1,0_right,1,6.1035156e-05,-1.4305115e-06,-0.03665161,0.07417393
2_1,2,1,0_right,2,0.00046539307,-1.9073486e-06,-0.07180023,0.16095638
2_1,2,1,0_right,3,0.0015449524,0.0,-0.1169014,0.24348545
2_1,2,1,0_right,4,0.0036087036,-4.7683716e-07,-0.16146088,0.3253088
2_1,2,1,0_right,5,0.006958008,4.7683716e-07,-0.21586227,0.40865898
2_1,2,1,0_right,6,0.011867523,-9.536743e-07,-0.26704407,0.49069595
2_1,2,1,0_right,7,0.018600464,-1.4305115e-06,-0.32715225,0.5770855
2_1,2,1,0_right,8,0.02740097,-9.536743e-07,-0.4204178,0.66896343
2_1,2,1,0_right,9,0.03850174,0.0,-0.50891113,0.7486677
2_1,2,1,0_right,10,0.05211258,0.0,-0.53671265,0.8186598
2_1,2,1,0_right,11,0.0684433,-2.3841858e-06,-0.52661514,0.86792946
2_1,2,1,0_right,12,0.08765793,9.536743e-07,-0.46382904,0.9004917
2_1,2,1,0_right,13,0.10994339,4.7683716e-07,-0.34428024,0.9275627
2_1,2,1,0_right,14,0.13545227,-4.7683716e-07,-0.1727562,0.9660435
2_1,2,1,0_right,15,0.1643219,-9.536743e-07,0.004611969,1.0440636
2_1,2,1,0_right,16,0.19667816,-4.7683716e-07,0.15519333,1.1269112
2_1,2,1,0_right,17,0.23264313,9.536743e-07,0.298954,1.2264223
2_1,2,1,0_right,18,0.27230835,-9.536743e-07,0.39476776,1.3459568
2_1,2,1,0_right,19,0.3157692,-4.7683716e-07,0.44575882,1.4300375
2_1,2,1,0_right,20,0.36309814,-4.7683716e-07,0.49386215,1.4731941
2_1,2,1,0_right,21,0.41436005,1.4305115e-06,0.5922775,1.5057755
2_1,2,1,0_right,22,0.4696045,0.0,0.6844368,1.5141459
2_1,2,1,0_right,23,0.52887344,-2.3841858e-06,0.80196,1.4973526
2_1,2,1,0_right,24,0.5921898,4.7683716e-07,0.931427,1.4978285
2_1,2,1,0_right,25,0.6595764,-9.536743e-07,1.0275917,1.4938297
2_1,2,1,0_right,26,0.73104095,4.7683716e-07,1.0639076,1.4517927
2_1,2,1,0_right,27,0.8065796,-4.7683716e-07,1.0731049,1.4210243
2_1,2,1,0_right,28,0.88617325,9.536743e-07,1.1001472,1.4231844
2_1,2,1,0_right,29,0.9698067,-1.9073486e-06,1.1083641,1.4229126
2_1,2,1,0_right,30,1.0574379,-4.7683716e-07,1.1029434,1.4068213
2_1,2,1,0_right,31,1.1490326,-1.4305115e-06,1.1103172,1.3649664
2_1,2,1,0_right,32,1.2445335,-9.536743e-07,1.129509,1.3033466
2_1,2,1,0_right,33,1.3438835,0.0,1.1721191,1.2587509
2_1,2,1,0_right,34,1.4470177,-1.4305115e-06,1.2138329,1.2074451
2_1,2,1,0_right,35,1.5538559,4.7683716e-07,1.2615166,1.156251
2_1,2,1,0_right,36,1.6643143,0.0,1.3301811,1.1093893
2_1,2,1,0_right,37,1.778305,-9.536743e-07,1.407074,1.058217
2_1,2,1,0_right,38,1.8957253,9.536743e-07,1.468998,1.0018654
2_1,2,1,0_right,39,2.0164719,0.0,1.5138817,0.9386625
2_1,2,1,0_right,40,2.140438,-9.536743e-07,1.5482826,0.8708286
2_1,2,1,0_right,41,2.2675018,4.7683716e-07,1.5765419,0.8087702
2_1,2,1,0_right,42,2.3975372,0.0,1.5892525,0.74131775
2_1,2,1,0_right,43,2.5304222,-4.7683716e-07,1.5962982,0.6700392
2_1,2,1,0_right,44,2.6660156,-4.7683716e-07,1.6189575,0.5841694
2_1,2,1,0_right,45,2.8041801,9.536743e-07,1.6482887,0.5084801
2_1,2,1,0_right,46,2.9447746,1.4305115e-06,1.7085266,0.43373108
2_1,2,1,0_right,47,3.0876465,4.7683716e-07,1.7839775,0.3486786
2_1,2,1,0_right,48,3.232647,-1.9073486e-06,1.8663788,0.2609892
2_1,2,1,0_right,49,3.3796158,-3.33786e-06,1.9750748,0.16682053
2_1,2,1,0_right,50,3.5283966,9.536743e-07,2.092247,0.083021164
2_1,2,1,0_right,51,3.6788254,0.0,2.219162,0.011133194
2_1,2,1,0_right,52,3.8307343,1.9073486e-06,2.353382,-0.06512165
2_1,2,1,0_right,53,3.9839592,4.7683716e-07,2.5032806,-0.1341734
2_1,2,1,0_right,54,4.1383286,-9.536743e-07,2.6537666,-0.20587635
2_1,2,1,0_right,55,4.293667,4.7683716e-07,2.7980766,-0.2811098
2_1,2,1,0_right,56,4.4498024,-1.9073486e-06,2.9420357,-0.35473824
2_1,2,1,0_right,57,4.606556,-4.7683716e-07,3.0992699,-0.43307114
2_1,2,1,0_right,58,4.763756,-1.9073486e-06,3.2450294,-0.5194893
2_1,2,1,0_right,59,4.9212227,1.4305115e-06,3.3765984,-0.6000843
2_1,2,1,0_right,60,5.0787773,1.4305115e-06,3.513195,-0.66610336
2_1,2,1,0_right,61,5.236244,-4.7683716e-07,3.6496964,-0.7257023
2_1,2,1,0_right,62,5.393444,0.0,3.7840843,-0.78543186
2_1,2,1,0_right,63,5.5502014,4.7683716e-07,3.9205132,-0.82787895
2_1,2,1,0_right,64,5.706337,-1.9073486e-06,4.054615,-0.852911
2_1,2,1,0_right,65,5.8616753,-1.4305115e-06,4.1914864,-0.8610487
2_1,2,1,0_right,66,6.016041,9.536743e-07,4.3140984,-0.8407612
2_1,2,1,0_right,67,6.1692657,0.0,4.435848,-0.7925167
2_1,2,1,0_right,68,6.3211784,-4.7683716e-07,4.552967,-0.7188091
2_1,2,1,0_right,69,6.471607,9.536743e-07,4.684662,-0.62393856
2_1,2,1,0_right,70,6.620388,-4.7683716e-07,4.842602,-0.48788548
2_1,2,1,0_right,71,6.767357,4.7683716e-07,4.9849014,-0.32624245
2_1,2,1,0_right,72,6.9123573,0.0,5.128933,-0.1484127
2_1,2,1,0_right,73,7.055229,-9.536743e-07,5.2707405,0.017246246
2_1,2,1,0_right,74,7.19582,0.0,5.4087334,0.16517639
2_1,2,1,0_right,75,7.333988,-4.7683716e-07,5.5516243,0.30828953
2_1,2,1,0_right,76,7.4695816,2.861023e-06,5.6756287,0.460001
2_1,2,1,0_right,77,7.602463,4.7683716e-07,5.799679,0.6006737
2_1,2,1,0_right,78,7.732502,-2.3841858e-06,5.9025383,0.7288399
2_1,2,1,0_right,79,7.8595657,3.33786e-06,6.0003586,0.8106384
2_1,2,1,0_right,80,7.983528,-2.3841858e-06,6.1032753,0.86875725
2_1,2,1,0_right,81,8.104279,-1.9073486e-06,6.2175064,0.8964262
2_1,2,1,0_right,82,8.221699,-3.33786e-06,6.344452,0.9099283
2_1,2,1,0_right,83,8.33569,-2.861023e-06,6.4470367,0.93625164
2_1,2,1,0_right,84,8.446148,-3.33786e-06,6.5173035,0.932704
2_1,2,1,0_right,85,8.552986,2.3841858e-06,6.6034203,0.9274149
2_1,2,1,0_right,86,8.6561165,4.7683716e-07,6.6536674,0.9443121
2_1,2,1,0_right,87,8.75547,0.0,6.7102585,0.9345875
2_1,2,1,0_right,88,8.850971,-3.33786e-06,6.8040504,0.8737669
2_1,2,1,0_right,89,8.942562,-9.536743e-07,6.9515038,0.78931046
2_1,2,1,0_right,90,9.030197,-1.4305115e-06,7.1538124,0.69788265
2_1,2,1,0_right,91,9.113827,9.536743e-07,7.3568916,0.6087408
2_1,2,1,0_right,92,9.193424,1.4305115e-06,7.5280952,0.5967264
2_1,2,1,0_right,93,9.268959,4.7683716e-07,7.679474,0.6062212
2_1,2,1,0_right,94,9.340424,-3.33786e-06,7.8218956,0.617712
2_1,2,1,0_right,95,9.407814,1.4305115e-06,7.9551277,0.60634995
2_1,2,1,0_right,96,9.47113,-9.536743e-07,8.076366,0.5484133
2_1,2,1,0_right,97,9.530399,-9.536743e-07,8.196289,0.4877529
2_1,2,1,0_right,98,9.585644,-1.4305115e-06,8.33292,0.42456245
2_1,2,1,0_right,99,9.636902,-1.4305115e-06,8.453789,0.36868858
2_1,2,1,0_right,100,9.684231,4.7683716e-07,8.555309,0.35888004
2_1,2,1,0_right,101,9.727692,-2.3841858e-06,8.65987,0.35853958
2_1,2,1,0_right,102,9.767361,3.33786e-06,8.774708,0.37277317
2_1,2,1,0_right,103,9.803322,-1.4305115e-06,8.876179,0.39649868
2_1,2,1,0_right,104,9.835682,-2.861023e-06,8.973568,0.38895607
2_1,2,1,0_right,105,9.864552,-4.7683716e-07,9.04092,0.37214375
2_1,2,1,0_right,106,9.890057,-1.9073486e-06,9.091633,0.34141922
2_1,2,1,0_right,107,9.912342,-1.4305115e-06,9.1131935,0.29005337
2_1,2,1,0_right,108,9.931564,1.4305115e-06,9.120167,0.21768284
2_1,2,1,0_right,109,9.947887,-3.33786e-06,9.11211,0.11970711
2_1,2,1,0_right,110,9.961502,3.33786e-06,9.102688,0.014249802
2_1,2,1,0_right,111,9.972599,4.7683716e-07,9.081444,-0.09859276
2_1,2,1,0_right,112,9.9814,-3.33786e-06,9.05542,-0.22891426
2_1,2,1,0_right,113,9.988132,-1.4305115e-06,9.055687,-0.36976147
2_1,2,1,0_right,114,9.993042,1.4305115e-06,9.062279,-0.49444294
2_1,2,1,0_right,115,9.996391,-2.861023e-06,9.06171,-0.59140587
2_1,2,1,0_right,116,9.998459,-2.861023e-06,9.035976,-0.6647177
2_1,2,1,0_right,117,9.999538,-1.9073486e-06,9.015232,-0.7255211
2_1,2,1,0_right,118,9.999943,-3.33786e-06,8.9963875,-0.78368855
2_1,2,1,0_right,119,10.0,-9.536743e-07,8.976776,-0.83161926
2_1,2,1,45_fwd_right,0,0.0,0.0,0.0,0.0
2_1,2,1,45_fwd_right,1,4.196167e-05,4.2438507e-05,-0.036441803,0.11170292
2_1,2,1,45_fwd_right,2,0.00032806396,0.00032615662,-0.082351685,0.2272377
2_1,2,1,45_fwd_right,3,0.0010910034,0.0010905266,-0.12805176,0.34937572
2_1,2,1,45_fwd_right,4,0.0025520325,0.0025525093,-0.17720795,0.4770546
2_1,2,1,45_fwd_right,5,0.0049209595,0.004920006,-0.220932,0.60468006
2_1,2,1,45_fwd_right,6,0.008392334,0.008392811,-0.24598312,0.7292795
2_1,2,1,45_fwd_right,7,0.013153076,0.013151646,-0.29592896,0.8424778
2_1,2,1,45_fwd_right,8,0.019378662,0.019374847,-0.3481903,0.9645624
2_1,2,1,45_fwd_right,9,0.027225494,0.027224064,-0.394989,1.0591946
2_1,2,1,45_fwd_right,10,0.036849976,0.036849022,-0.43068314,1.131772
2_1,2,1,45_fwd_right,11,0.04839325,0.04839039,-0.47935486,1.2012167
2_1,2,1,45_fwd_right,12,0.061985016,0.061983585,-0.5159912,1.284049
2_1,2,1,45_fwd_right,13,0.07774353,0.07774305,-0.55822754,1.3659306
2_1,2,1,45_fwd_right,14,0.09577942,0.095778465,-0.6228447,1.4626665
2_1,2,1,45_fwd_right,15,0.116191864,0.116191864,-0.6964264,1.6006556
2_1,2,1,45_fwd_right,16,0.13907242,0.13907337,-0.7851753,1.7266903
2_1,2,1,45_fwd_right,17,0.164505,0.16450071,-0.8306656,1.8065128
2_1,2,1,45_fwd_right,18,0.19255066,0.19255018,-0.884449,1.8967142
2_1,2,1,45_fwd_right,19,0.22328186,0.22328329,-0.910141,2.0068665
2_1,2,1,45_fwd_right,20,0.2567482,0.25674915,-0.8865433,2.1514454
2_1,2,1,45_fwd_right,21,0.29299545,0.29299498,-0.8362274,2.3408966
2_1,2,1,45_fwd_right,22,0.33206177,0.33205938,-0.80978394,2.5287228
2_1,2,1,45_fwd_right,23,0.37397003,0.37396622,-0.79624176,2.699255
2_1,2,1,45_fwd_right,24,0.41874313,0.41873932,-0.8252487,2.8059702
2_1,2,1,45_fwd_right,25,0.46639252,0.46639013,-0.86761475,2.8354883
2_1,2,1,45_fwd_right,26,0.5169258,0.51692533,-0.928833,2.7801533
2_1,2,1,45_fwd_right,27,0.5703392,0.57033825,-0.9796295,2.6898851
2_1,2,1,45_fwd_right,28,0.62662125,0.62662077,-1.0126114,2.5739594
2_1,2,1,45_fwd_right,29,0.6857567,0.6857543,-1.0461578,2.436201
2_1,2,1,45_fwd_right,30,0.7477226,0.74771833,-1.0746956,2.3066711
2_1,2,1,45_fwd_right,31,0.81248856,0.8124857,-1.1297035,2.1768513
2_1,2,1,45_fwd_right,32,0.88002014,0.8800187,-1.196907,2.0487556
2_1,2,1,45_fwd_right,33,0.9502716,0.9502678,-1.2672997,1.9311466
2_1,2,1,45_fwd_right,34,1.0231972,1.0231943,-1.3149452,1.8145733
2_1,2,1,45_fwd_right,35,1.0987434,1.0987406,-1.3620377,1.7304335
2_1,2,1,45_fwd_right,36,1.1768494,1.1768456,-1.4098473,1.6648636
2_1,2,1,45_fwd_right,37,1.2574501,1.2574506,-1.44841,1.6240635
2_1,2,1,45_fwd_right,38,1.3404808,1.3404794,-1.4644241,1.5980024
2_1,2,1,45_fwd_right,39,1.4258614,1.4258618,-1.4650421,1.5864983
2_1,2,1,45_fwd_right,40,1.5135193,1.5135145,-1.46941,1.5858498
2_1,2,1,45_fwd_right,41,1.6033669,1.6033659,-1.475853,1.571001
2_1,2,1,45_fwd_right,42,1.6953163,1.6953149,-1.4814568,1.5702505
2_1,2,1,45_fwd_right,43,1.7892799,1.7892771,-1.5162735,1.5886345
2_1,2,1,45_fwd_right,44,1.8851585,1.8851552,-1.5500908,1.6155796
2_1,2,1,45_fwd_right,45,1.9828568,1.9828534,-1.5554352,1.6447277
2_1,2,1,45_fwd_right,46,2.0822716,2.0822678,-1.5350914,1.6932955
2_1,2,1,45_fwd_right,47,2.1832962,2.1832933,-1.5023537,1.7518005
2_1,2,1,45_fwd_right,48,2.2858276,2.2858238,-1.4442902,1.8184137
2_1,2,1,45_fwd_right,49,2.3897514,2.3897486,-1.3659973,1.8630915
2_1,2,1,45_fwd_right,50,2.4949532,2.4949522,-1.2694321,1.912941
2_1,2,1,45_fwd_right,51,2.6013222,2.6013198,-1.1656265,1.9994755
2_1,2,1,45_fwd_right,52,2.7087402,2.7087393,-1.0348015,2.1049538
2_1,2,1,45_fwd_right,53,2.8170853,2.8170846,-0.8931351,2.2167025
2_1,2,1,45_fwd_right,54,2.926239,2.926239,-0.7595291,2.315072
2_1,2,1,45_fwd_right,55,3.0360794,3.0360804,-0.6044502,2.4187727
2_1,2,1,45_fwd_right,56,3.1464844,3.1464827,-0.44057465,2.5278978
2_1,2,1,45_fwd_right,57,3.257328,3.2573256,-0.26397324,2.6318808
2_1,2,1,45_fwd_right,58,3.3684845,3.3684838,-0.07808685,2.7185278
2_1,2,1,45_fwd_right,59,3.4798317,3.4798286,0.10549927,2.8044548
2_1,2,1,45_fwd_right,60,3.59124,3.5912385,0.28279495,2.9142866
2_1,2,1,45_fwd_right,61,3.7025833,3.7025814,0.47211456,3.0253935
2_1,2,1,45_fwd_right,62,3.8137436,3.8137405,0.66586685,3.149787
2_1,2,1,45_fwd_right,63,3.9245834,3.9245825,0.86429596,3.283265
2_1,2,1,45_fwd_right,64,4.0349884,4.034989,1.0578079,3.4185228
2_1,2,1,45_fwd_right,65,4.144829,4.144828,1.2408409,3.570817
2_1,2,1,45_fwd_right,66,4.2539825,4.2539825,1.4143219,3.715808
2_1,2,1,45_fwd_right,67,4.3623314,4.3623295,1.575943,3.8859262
2_1,2,1,45_fwd_right,68,4.4697456,4.4697433,1.7197533,4.07594
2_1,2,1,45_fwd_right,69,4.5761147,4.5761137,1.8639908,4.2590113
2_1,2,1,45_fwd_right,70,4.68132,4.6813173,2.0057411,4.4337015
2_1,2,1,45_fwd_right,71,4.785244,4.7852426,2.1449852,4.6094065
2_1,2,1,45_fwd_right,72,4.8877754,4.8877716,2.2835464,4.800067
2_1,2,1,45_fwd_right,73,4.9888,4.988797,2.4337616,5.0037336
2_1,2,1,45_fwd_right,74,5.088215,5.0882125,2.5714417,5.1906977
2_1,2,1,45_fwd_right,75,5.185913,5.18591,2.688816,5.356162
2_1,2,1,45_fwd_right,76,5.2817917,5.28179,2.802742,5.4784
2_1,2,1,45_fwd_right,77,5.3757553,5.375754,2.8973694,5.5969553
2_1,2,1,45_fwd_right,78,5.467705,5.467705,2.9583397,5.7008123
2_1,2,1,45_fwd_right,79,5.5575523,5.5575514,3.0270233,5.759843
2_1,2,1,45_fwd_right,80,5.6452065,5.645207,3.0687332,5.775546
2_1,2,1,45_fwd_right,81,5.730591,5.730589,3.1097107,5.8072405
2_1,2,1,45_fwd_right,82,5.8136177,5.813619,3.1393623,5.8202143
2_1,2,1,45_fwd_right,83,5.894226,5.8942175,3.198574,5.843055
2_1,2,1,45_fwd_right,84,5.972328,5.9723287,3.2632446,5.876275
2_1,2,1,45_fwd_right,85,6.0478745,6.0478716,3.3468246,5.8897333
2_1,2,1,45_fwd_right,86,6.1208,6.120798,3.5118904,5.922738
2_1,2,1,45_fwd_right,87,6.1910515,6.1910477,3.6872253,5.939822
2_1,2,1,45_fwd_right,88,6.258583,6.25858,3.8177261,5.9558477
2_1,2,1,45_fwd_right,89,6.323349,6.3233485,3.938736,5.962432
2_1,2,1,45_fwd_right,90,6.385315,6.385312,4.0837364,5.941415
2_1,2,1,45_fwd_right,91,6.4444504,6.444447,4.2208176,5.9376707
2_1,2,1,45_fwd_right,92,6.5007324,6.5007305,4.3709946,5.929824
2_1,2,1,45_fwd_right,93,6.554146,6.554144,4.528599,5.9119177
2_1,2,1,45_fwd_right,94,6.604679,6.604677,4.6807632,5.9065065
2_1,2,1,45_fwd_right,95,6.6523285,6.6523275,4.824272,5.885339
2_1,2,1,45_fwd_right,96,6.6971016,6.697099,4.9766617,5.886121
2_1,2,1,45_fwd_right,97,6.73901,6.739008,5.1105957,5.9173365
2_1,2,1,45_fwd_right,98,6.7780724,6.778072,5.241783,5.9465933
2_1,2,1,45_fwd_right,99,6.8143196,6.814321,5.3583755,5.967044
2_1,2,1,45_fwd_right,100,6.847786,6.847783,5.467495,5.976712
2_1,2,1,45_fwd_right,101,6.878517,6.8785152,5.585594,5.950879
2_1,2,1,45_fwd_right,102,6.9065666,6.9065638,5.7334137,5.9134016
2_1,2,1,45_fwd_right,103,6.9319954,6.931989,5.857086,5.8898
2_1,2,1,45_fwd_right,104,6.954876,6.9548764,5.967575,5.8785944
2_1,2,1,45_fwd_right,105,6.975292,6.97529,6.0950165,5.916127
2_1,2,1,45_fwd_right,106,6.993328,6.993324,6.2294846,5.9422274
2_1,2,1,45_fwd_right,107,7.0090866,7.009083,6.333538,5.98038
2_1,2,1,45_fwd_right,108,7.0226784,7.022675,6.3861046,6.014411
2_1,2,1,45_fwd_right,109,7.034218,7.0342197,6.4235535,6.0456877
2_1,2,1,45_fwd_right,110,7.043846,7.0438423,6.4565506,6.066518
2_1,2,1,45_fwd_right,111,7.051693,7.0516934,6.4760284,6.0672445
2_1,2,1,45_fwd_right,112,7.0579147,7.0579166,6.4793167,6.0596895
2_1,2,1,45_fwd_right,113,7.0626755,7.0626764,6.4645996,6.049241
2_1,2,1,45_fwd_right,114,7.0661507,7.0661464,6.4319916,6.023122
2_1,2,1,45_fwd_right,115,7.068516,7.068515,6.3974037,5.979411
2_1,2,1,45_fwd_right,116,7.069977,7.0699787,6.360718,5.9234247
2_1,2,1,45_fwd_right,117,7.0707397,7.0707393,6.330658,5.8699083
2_1,2,1,45_fwd_right,118,7.071026,7.0710244,6.304558,5.8198576
2_1,2,1,45_fwd_right,119,7.071068,7.0710673,6.284134,5.7638273
2_1,2,1,90_forward,0,0.0,0.0,0.0,0.0
2_1,2,1,90_forward,1,0.0,5.8174133e-05,-0.008178711,0.076319695
2_1,2,1,90_forward,2,0.0,0.00046300888,-0.032909393,0.15615368
2_1,2,1,90_forward,3,0.0,0.0015420914,-0.07403183,0.24459839
2_1,2,1,90_forward,4,0.0,0.0036082268,-0.12405777,0.340662
2_1,2,1,90_forward,5,0.0,0.0069561005,-0.18211365,0.44546127
2_1,2,1,90_forward,6,0.0,0.0118665695,-0.25587463,0.55214596
2_1,2,1,90_forward,7,0.0,0.018599987,-0.33583832,0.65171623
2_1,2,1,90_forward,8,0.0,0.027400017,-0.39055252,0.73522186
2_1,2,1,90_forward,9,0.0,0.038501263,-0.45259857,0.8168173
2_1,2,1,90_forward,10,0.0,0.05211258,-0.5184517,0.8960247
2_1,2,1,90_forward,11,0.0,0.06843758,-0.6013298,0.94718647
2_1,2,1,90_forward,12,0.0,0.087655544,-0.6739578,1.0050974
2_1,2,1,90_forward,13,0.0,0.109942436,-0.7390747,1.0594282
2_1,2,1,90_forward,14,0.0,0.13544941,-0.79750824,1.0875216
2_1,2,1,90_forward,15,0.0,0.16431904,-0.8652611,1.1217155
2_1,2,1,90_forward,16,0.0,0.19667816,-0.9627533,1.1564541
2_1,2,1,90_forward,17,0.0,0.23264122,-1.0621948,1.1730165
2_1,2,1,90_forward,18,0.0,0.27230787,-1.1606445,1.2211409
2_1,2,1,90_forward,19,0.0,0.31576824,-1.2571831,1.2994785
2_1,2,1,90_forward,20,0.0,0.3630972,-1.3602638,1.3890676
2_1,2,1,90_forward,21,0.0,0.41435862,-1.4339905,1.5275946
2_1,2,1,90_forward,22,0.0,0.4696021,-1.5194359,1.6710529
2_1,2,1,90_forward,23,0.0,0.52887106,-1.6120415,1.8294048
2_1,2,1,90_forward,24,0.0,0.5921898,-1.6838264,2.0356197
2_1,2,1,90_forward,25,0.0,0.6595783,-1.7197113,2.2923565
2_1,2,1,90_forward,26,0.0,0.73104,-1.7852173,2.545887
2_1,2,1,90_forward,27,0.0,0.80657816,-1.8772888,2.765936
2_1,2,1,90_forward,28,0.0,0.88617325,-2.0074692,2.9392538
2_1,2,1,90_forward,29,0.0,0.9698038,-2.1603508,3.1184034
2_1,2,1,90_forward,30,0.0,1.057437,-2.312008,3.2741575
2_1,2,1,90_forward,31,0.0,1.1490312,-2.4527435,3.3785
2_1,2,1,90_forward,32,0.0,1.2445326,-2.6010857,3.4490347
2_1,2,1,90_forward,33,0.0,1.343884,-2.778122,3.4842854
2_1,2,1,90_forward,34,0.0,1.4470158,-2.98341,3.4821873
2_1,2,1,90_forward,35,0.0,1.5538535,-3.188881,3.4628248
2_1,2,1,90_forward,36,0.0,1.6643128,-3.3850555,3.4404106
2_1,2,1,90_forward,37,3.8146973e-06,1.7782989,-3.5582275,3.428196
2_1,2,1,90_forward,38,0.0,1.8957229,-3.7293167,3.4219027
2_1,2,1,90_forward,39,0.0,2.0164728,-3.8818665,3.3971672
2_1,2,1,90_forward,40,0.0,2.1404362,-4.0122757,3.3670406
2_1,2,1,90_forward,41,0.0,2.2675,-4.1193542,3.357892
2_1,2,1,90_forward,42,0.0,2.3975358,-4.1913033,3.3538656
2_1,2,1,90_forward,43,0.0,2.530418,-4.247299,3.3435154
2_1,2,1,90_forward,44,0.0,2.6660132,-4.293625,3.3320923
2_1,2,1,90_forward,45,0.0,2.8041804,-4.317951,3.338894
2_1,2,1,90_forward,46,0.0,2.9447732,-4.3428116,3.3477583
2_1,2,1,90_forward,47,0.0,3.0876439,-4.35952,3.3460484
2_1,2,1,90_forward,48,0.0,3.2326438,-4.3752136,3.3214464
2_1,2,1,90_forward,49,0.0,3.3796153,-4.391205,3.2848053
2_1,2,1,90_forward,50,0.0,3.5283954,-4.4064484,3.2454958
2_1,2,1,90_forward,51,0.0,3.678824,-4.4180756,3.2526073
2_1,2,1,90_forward,52,0.0,3.8307333,-4.4279175,3.2763271
2_1,2,1,90_forward,53,0.0,3.9839597,-4.430546,3.2926016
2_1,2,1,90_forward,54,0.0,4.1383266,-4.4327126,3.3066092
2_1,2,1,90_forward,55,0.0,4.293666,-4.4402122,3.3249254
2_1,2,1,90_forward,56,0.0,4.4498005,-4.4463043,3.3437853
2_1,2,1,90_forward,57,0.0,4.6065564,-4.4522514,3.3679132
2_1,2,1,90_forward,58,0.0,4.7637544,-4.451496,3.4139967
2_1,2,1,90_forward,59,0.0,4.921221,-4.442234,3.4777203
2_1,2,1,90_forward,60,0.0,5.078777,-4.426708,3.5473099
2_1,2,1,90_forward,61,0.0,5.236244,-4.403473,3.629652
2_1,2,1,90_forward,62,0.0,5.393444,-4.3742714,3.7187176
2_1,2,1,90_forward,63,0.0,5.5501986,-4.3364906,3.8108559
2_1,2,1,90_forward,64,0.0,5.706334,-4.2907104,3.9226494
2_1,2,1,90_forward,65,0.0,5.8616724,-4.231251,4.039856
2_1,2,1,90_forward,66,0.0,6.0160403,-4.166897,4.1537857
2_1,2,1,90_forward,67,0.0,6.1692634,-4.0789185,4.2744007
2_1,2,1,90_forward,68,0.0,6.3211746,-3.9716644,4.39781
2_1,2,1,90_forward,69,0.0,6.471605,-3.8557968,4.5124493
2_1,2,1,90_forward,70,0.0,6.620387,-3.747322,4.649252
2_1,2,1,90_forward,71,3.8146973e-06,6.767352,-3.6313171,4.795473
2_1,2,1,90_forward,72,0.0,6.9123545,-3.504177,4.9404984
2_1,2,1,90_forward,73,0.0,7.055228,-3.3790054,5.0782375
2_1,2,1,90_forward,74,0.0,7.19582,-3.2593079,5.2262936
2_1,2,1,90_forward,75,0.0,7.333985,-3.1321907,5.3677425
2_1,2,1,90_forward,76,0.0,7.4695773,-2.9768143,5.530134
2_1,2,1,90_forward,77,0.0,7.6024632,-2.815117,5.71867
2_1,2,1,90_forward,78,0.0,7.732501,-2.6519165,5.91984
2_1,2,1,90_forward,79,0.0,7.859561,-2.497448,6.111521
2_1,2,1,90_forward,80,0.0,7.9835258,-2.3499374,6.315634
2_1,2,1,90_forward,81,0.0,8.104277,-2.2101707,6.507738
2_1,2,1,90_forward,82,0.0,8.221697,-2.0898094,6.6959896
2_1,2,1,90_forward,83,0.0,8.335686,-2.0083237,6.8789387
2_1,2,1,90_forward,84,0.0,8.446146,-1.9496384,7.0106277
2_1,2,1,90_forward,85,0.0,8.552984,-1.8788681,7.146534
2_1,2,1,90_forward,86,0.0,8.656117,-1.811882,7.277788
2_1,2,1,90_forward,87,0.0,8.755467,-1.7364807,7.3930836
2_1,2,1,90_forward,88,0.0,8.850969,-1.6870956,7.5038013
2_1,2,1,90_forward,89,0.0,8.942564,-1.6578293,7.6129208
2_1,2,1,90_forward,90,0.0,9.030196,-1.6471939,7.704502
2_1,2,1,90_forward,91,0.0,9.113827,-1.6467514,7.7911777
2_1,2,1,90_forward,92,0.0,9.193421,-1.6536713,7.8844566
2_1,2,1,90_forward,93,0.0,9.268958,-1.6680832,7.958803
2_1,2,1,90_forward,94,0.0,9.340422,-1.658699,8.04278
2_1,2,1,90_forward,95,0.0,9.407811,-1.6528549,8.170698
2_1,2,1,90_forward,96,0.0,9.471128,-1.6380844,8.3286495
2_1,2,1,90_forward,97,3.8146973e-06,9.5303955,-1.594284,8.461058
2_1,2,1,90_forward,98,3.8146973e-06,9.58564,-1.5379181,8.53068
2_1,2,1,90_forward,99,0.0,9.636901,-1.4748039,8.616613
2_1,2,1,90_forward,100,0.0,9.684231,-1.4165688,8.697514
2_1,2,1,90_forward,101,0.0,9.727693,-1.3466797,8.782528
2_1,2,1,90_forward,102,0.0,9.767359,-1.2658234,8.865501
2_1,2,1,90_forward,103,0.0,9.803322,-1.1642075,8.943388
2_1,2,1,90_forward,104,0.0,9.835678,-1.0801544,8.994328
2_1,2,1,90_forward,105,0.0,9.864549,-0.98978806,9.004673
2_1,2,1,90_forward,106,0.0,9.890057,-0.91098785,9.008669
2_1,2,1,90_forward,107,0.0,9.912342,-0.8346329,8.998583
